Time,Disk-1,Disk-2,Disk-3,Disk-4,Disk-5,Disk-6,Disk-7,Disk-8,Disk-9,Disk-10,Disk-11,Disk-12,Disk-13,Disk-14,Disk-15,Disk-16,Disk-17,Disk-18,Disk-19,Disk-20,Total
2615,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2616,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2617,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2618,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2619,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2620,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
2621,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2622,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2623,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2624,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2625,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2626,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2627,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2628,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2629,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2630,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2631,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5
2632,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2633,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2634,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,6
2635,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,7
2636,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6
2637,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6
2638,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6
2639,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6
2640,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6
2641,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6
2642,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2643,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2644,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2645,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2646,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2647,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2648,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2649,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2650,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2651,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8
2652,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9
2653,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9
2654,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9
2655,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9
2656,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9
2657,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8
2658,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8
2659,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8
2660,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
2661,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2662,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2663,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2664,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2665,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2666,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2667,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2668,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2669,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2670,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2671,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7
2672,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
2673,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
2674,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
2675,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2676,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2677,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2678,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2679,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2680,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2681,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2682,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2683,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2684,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2685,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2686,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2687,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2688,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2689,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2690,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2691,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2692,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2693,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2694,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2695,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2696,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2697,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2698,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2699,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2700,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2701,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2702,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2703,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2704,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2705,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
2706,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
2707,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
2708,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
2709,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
2710,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
2711,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2712,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2713,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2714,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2715,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2716,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2717,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2718,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2719,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2720,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2721,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2722,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2723,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2724,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2725,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2726,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2727,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2728,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2729,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2730,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2731,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2732,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2733,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2734,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2735,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2736,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2737,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2738,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2739,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2740,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
2741,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2743,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2745,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2746,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2747,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2748,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2749,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2750,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2751,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2768,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2769,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2770,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2771,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2772,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2773,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2774,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2775,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2776,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2777,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2778,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2779,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2780,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2781,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2782,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2783,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2784,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2785,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2786,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2787,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2788,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2789,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2790,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2791,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2792,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2793,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2794,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2795,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2796,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2798,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2799,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2800,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2801,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2802,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2803,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2804,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2805,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2806,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2807,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2808,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2809,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2810,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2811,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2812,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2813,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2814,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2815,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2816,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2817,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2818,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2819,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2820,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2821,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2822,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2823,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2824,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2825,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2826,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2827,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2828,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2829,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2830,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2831,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2832,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2833,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2834,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2835,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2836,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2837,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
2839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2890,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
